tt0010559,Die Pest in Florenz,Die Pest in Florenz,1919,1919-10-23,"Drama, History, Horror",92,Germany,,Otto Rippert,"Fritz Lang, Edgar Allan Poe",Decla-Bioscop AG,"Theodor Becker, Karl Bernhard, Julietta Brandt, Erner Huebsch, Franz Knaak, Otto Mannstaedt, Auguste Prasch-Grevenberg, Marga von Kierska, Hans Walter, Anders Wikman","Suddenly appearing in Florence, an evil seductress causes Cesare, the city's ruler, and his son to both fall madly in love with her. The son, killing his father before an order to torture ...",6.3,137,,,,,2.0,3.0,https://m.media-amazon.com/images/M/MV5BZjczMDdiNjctYTQ4ZC00MTFiLTk1NjEtNmZmMDQ1ZGYyM2E5XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg
tt0010484,The Mother and the Law,The Mother and the Law,1919,1919-08-18,Drama,95,USA,,D.W. Griffith,"D.W. Griffith, D.W. Griffith",D.W. Griffith Productions,"Mae Marsh, Robert Harron, Miriam Cooper, Vera Lewis, Sam De Grasse, Clyde E. Hopkins, F.A. Turner, Walter Long, Ralph Lewis, Tom Wilson, A.W. McClure, Lloyd Ingraham, William Brown, Max Davidson, Alberta Lee",A re-edited version of the 'modern' story from,6.9,166,,,,,3.0,1.0,https://m.media-amazon.com/images/M/MV5BMTg5ODI1MDY5N15BMl5BanBnXkFtZTgwMjY5NzMwMjE@._V1_SX300.jpg
tt0010466,The Miracle Man,The Miracle Man,1919,1919-08-26,Drama,80,USA,English,George Loane Tucker,"George M. Cohan, Robert Hobart Davis",Mayflower Photoplay Company,"Lon Chaney, Betty Compson, Joseph J. Dowling, J.M. Dumont, Elinor Fair, Thomas Meighan, F.A. Turner, Lucille Hutton, Lawson Butt, Kisaburô Kurihara",A gang of crooks evade the police by moving their operations to a small town. There the gang's leader encounters a faith healer and uses him to scam gullible public of funds for a supposed ...,6.6,145,$ 120000,,,,5.0,6.0,https://m.media-amazon.com/images/M/MV5BM2ZhNGNiNzItNTQ4Ny00NDc0LThmNjgtZGEzNzZiYmEyMjc2XkEyXkFqcGdeQXVyMDgyNjA5MA@@._V1_SX300.jpg
tt0010635,The Roaring Road,The Roaring Road,1919,1919-04-27,"Comedy, Drama, Sport",58,USA,English,James Cruze,"Byron Morgan, Marion Fairfax",Paramount Pictures,"Wallace Reid, Ann Little, Theodore Roberts, Guy Oliver, Clarence Geldart","A young man pursues a young lady with the same energy he applies to his other obsession in life, auto racing.",5.2,594,,,,,6.0,2.0,https://m.media-amazon.com/images/M/MV5BNTdlMDNmN2UtNmRhMy00YWUyLTliY2UtYzEwNjMwZTE1MTY3XkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg
tt0010662,Scarlet Days,Scarlet Days,1919,1919-11-09,"Adventure, Romance, Western",77,USA,English,D.W. Griffith,Stanner E.V. Taylor,D.W. Griffith Productions,"Richard Barthelmess, Eugenie Besserer, Carol Dempster, Clarine Seymour, Ralph Graves, George Fawcett, Walter Long, Kate Bruce, Rhea Haines, Adolph Lestina, Herbert Sutch, J. Wesley Warner","A romantic bandit named Alvarez, wanted for raids on the mining camps of the California gold rush in 1849, is reformed by the love of a good woman.",4.9,420,,,,,5.0,,https://m.media-amazon.com/images/M/MV5BMjE3ODM0ODk4Nl5BMl5BanBnXkFtZTgwODY0NzkwMjE@._V1_SX300.jpg
tt0010680,The Sentimental Bloke,The Sentimental Bloke,1919,2005,"Drama, Romance",106,Australia,English,Raymond Longford,"C.J. Dennis, Raymond Longford",Southern Cross Feature Film Company,"Arthur Tauchert, Lottie Lyell, Gilbert Emery, Stanley Robinson, Harry Young, Margaret Reid, Charles Keegan, William Coulter, Helen Fergus, C.J. Dennis",A down-at-heal ex-convict undergoes an epiphany as he experiences the love of a good woman for the first time.,6.3,237,,,,,11.0,10.0,https://m.media-amazon.com/images/M/MV5BODE1MmE3NWUtYTJmZi00MmMwLTk5NDMtNDVmNDVhMWJiYWE4XkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_SX300.jpg
tt0010806,Amore sulle labbra,True Heart Susie,1919,1919-06-01,"Comedy, Drama, Romance",87,USA,English,D.W. Griffith,Marian Fremont,D.W. Griffith Productions,"Lillian Gish, Robert Harron, Wilbur Higby, Loyola O'Connor, George Fawcett, Clarine Seymour, Kate Bruce, Carol Dempster, Raymond Cannon","Susie, a plain young country girl, secretly loves a neighbor boy, William. She believes in him and sacrifices much of her own happiness to promote his own ambitions, all without his ...",7.0,1599,,,,,49.0,9.0,https://m.media-amazon.com/images/M/MV5BMjc1ODI3NTMxMF5BMl5BanBnXkFtZTgwMjE5MjAwMzE@._V1_SX300.jpg
tt0010844,Victory,Victory,1919,1919-12-07,"Drama, Romance",62,USA,English,Maurice Tourneur,"Joseph Conrad, Jules Furthman",Maurice Tourneur Productions,"Jack Holt, Seena Owen, Wallace Beery, Ben Deeley, Lon Chaney, Bull Montana","Axel Heyst, an uncommitted wanderer, has settled on an island in the South Seas. He takes pity on a troubled young woman, Lena, and gives her refuge on her island. But the piratical Mr. ...",6.6,331,,,,,13.0,5.0,https://m.media-amazon.com/images/M/MV5BMjI2NDI4OTY0Ml5BMl5BanBnXkFtZTgwNzE4NDcwMjE@._V1_SX300.jpg
tt0010853,Wagon Tracks,Wagon Tracks,1919,1919-07-29,Western,64,USA,,Lambert Hillyer,"C. Gardner Sullivan, C. Gardner Sullivan",William S. Hart Productions,"William S. Hart, Jane Novak, Robert McKim, Lloyd Bacon, Leo Pierson, Bert Sprotte, Charles Arling","Buckskin Hamilton guides a wagon train across the wasteland, caring well for the pioneers he escorts, but hoping to solve the murder of his brother by one of the travellers.",6.7,152,,,,,7.0,5.0,https://m.media-amazon.com/images/M/MV5BMjA1MTg4MDc2NV5BMl5BanBnXkFtZTcwNzUxNjcyMQ@@._V1_SX300.jpg
tt0010890,The Wicked Darling,The Wicked Darling,1919,1919-02-24,"Drama, Crime",59,USA,English,Tod Browning,"Evelyn Campbell, Harvey Gates",Universal Film Manufacturing Company,"Priscilla Dean, Wellington A. Playter, Lon Chaney, Spottiswoode Aitken, Gertrude Astor, Kalla Pasha","A slum girl is forced to steal for a living. After she swipes a rich society's matron's necklace, she hides out at the home of a man who turns out to be the socialite's former fiance.",6.4,337,,,,,9.0,3.0,https://m.media-amazon.com/images/M/MV5BMjI0NjM1NjU5M15BMl5BanBnXkFtZTgwNTE4NDAxMjE@._V1_SX300.jpg
tt0010879,Quando le nuvole volano via,When the Clouds Roll by,1919,1919-12-28,"Action, Comedy, Romance",85,USA,English,Victor Fleming,Thomas J. Geraghty,Douglas Fairbanks Pictures,"Douglas Fairbanks, Albert MacQuarrie, Kathleen Clifford, Frank Campeau, Ralph Lewis, Herbert Grimwood, Daisy Jefferson, Bull Montana, Victor Fleming, Thomas J. Geraghty, William C. McGann, Harris Thorpe",Psychiatrist Dr. Ulrich Metz attempts to drive Daniel Brown to suicide.,6.9,775,,,,,9.0,6.0,https://m.media-amazon.com/images/M/MV5BZDEyNzZiYmQtMWE0ZS00N2QyLTg5ODMtYWE1MDQ4MzUwMzBhXkEyXkFqcGdeQXVyMzYyNzgzMzI@._V1_SX300.jpg
tt0010925,Yankee Doodle in Berlin,Yankee Doodle in Berlin,1919,1919-03-02,Comedy,58,USA,English,F. Richard Jones,Mack Sennett,Mack Sennett Comedies,"Bothwell Browne, Ford Sterling, Malcolm St. Clair, Bert Roach, Eva Thatcher, Marie Prevost, Ben Turpin, Charles Murray, Chester Conklin, Heinie Conklin, Joseph Belmont","Behind enemy lines, Captain Bob White disguises himself as a woman in order to fool members of the German High Command, including the Kaiser himself.",5.5,722,,,,,6.0,2.0,https://m.media-amazon.com/images/M/MV5BMWE2MTMxZWEtYTNlOC00NTNkLWIxYTEtMzAwZmIwODFkNmI2XkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_SX300.jpg
tt0010964,April Folly,April Folly,1920,1920-03-21,"Drama, Crime",50,USA,English,Robert Z. Leonard,"Adrian Johnson, Cynthia Stockley",Marion Davies Film Corporation,"Marion Davies, Madeline Marshall, Hattie Delaro, Amelia Summerville, Conway Tearle, J. Herbert Frank, Warren Cook, Spencer Charters, Charles Peyton, Agnes Neilson","April Folly is a 1920 American silent drama film directed by Robert Z. Leonard and written by Adrian Johnson and Cynthia Stockley. The film stars Marion Davies, Madeline Marshall, Hattie ...",6.4,129,,,,,3.0,,N/A
tt0011130,Dr. Jekyll e Mr. Hyde,Dr. Jekyll and Mr. Hyde,1920,1920-09-28,"Drama, Horror, Sci-Fi",69,USA,English,John S. Robertson,"Robert Louis Stevenson, Clara Beranger",Paramount Pictures,"John Barrymore, Brandon Hurst, Martha Mansfield, Charles Lane, Cecil Clovelly, Nita Naldi, Louis Wolheim","Dr. Henry Jekyll experiments with scientific means of revealing the hidden, dark side of man and releases a murderer from within himself.",7.0,4753,,,,,73.0,67.0,https://m.media-amazon.com/images/M/MV5BMzE5YjQ0OTEtZWYxOS00OGEzLTlhYjMtMTNlOTllNGNiNDY1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
tt0011157,Erotikon,Erotikon,1920,1920-11-08,"Comedy, Romance",106,Sweden,Swedish,Mauritz Stiller,"Ferenc Herczeg, Gustaf Molander",Svensk Filmindustri (SF),"Anders de Wahl, Tora Teje, Karin Molander, Elin Lagergren, Lars Hanson, Vilhelm Bryde, Bell Hedqvist, Torsten Hammarén, Vilhelm Berndtson, Stina Berg, John Lindlöf, Greta Lindgren, Carl Wallin, Gucken Cederborg, Tora Wibergh","EROTIKON surely pushed the boundaries of what was acceptable on the screen in 1920: Irene, the bored wife of a distracted entomologist, pursues a womanizing aviator, but she may actually be...",6.6,717,,,,,12.0,10.0,https://m.media-amazon.com/images/M/MV5BMTUxMDEwMjQ4OV5BMl5BanBnXkFtZTgwMjIyODg5MTE@._V1_SX300.jpg
tt0011193,The Flapper,The Flapper,1920,1920-05-10,Comedy,88,USA,English,Alan Crosland,"Frances Marion, Frances Marion",Selznick Pictures Corporation,"Olive Thomas, Theodore Westman Jr., William P. Carleton, Warren Cook, Katherine Johnston, Arthur Housman, Louise Lindroth, Marcia Harris, Charles Craig, Bobby Connelly, Maurice Steuart","Ginger grows up in a slow town. Because of her wild attitude, her father decides to send her to a strict boarding school. Despite the strictness, the girls have fun getting into flapper lifestyle trouble including flirting.",6.6,291,,,,,12.0,4.0,https://m.media-amazon.com/images/M/MV5BMTI2NjczNDcxNF5BMl5BanBnXkFtZTcwMzAzMjgyMQ@@._V1_SX300.jpg
tt0011221,Genuine,Genuine,1920,1921-12-12,Horror,88,Germany,German,Robert Wiene,Carl Mayer,Decla-Bioscop AG,"Fern Andra, Hans Heinrich von Twardowski, Ernst Gronau, Harald Paulsen, Albert Bennefeld, John Gottowt, Louis Brody","Extremely rare work of Robert Wiene. From the director and year of excellent ""The Cabinet of Dr. Caligari"" this work was eventually overshadowed by the success of Caligari. It has a dreamy atmosphere, like another world or something.",6.0,848,,,,,14.0,7.0,https://m.media-amazon.com/images/M/MV5BYzI2ODEwMTEtNGVlOC00ZWYwLTk3MDItNDAwMTgzYzdmMzBhXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SX300.jpg
tt0011217,Il cammino nella notte,Der Gang in die Nacht,1921,1921-08-08,Drama,81,"Germany, Denmark",German,F.W. Murnau,"Harriet Bloch, Carl Mayer",Goron Film,"Olaf Fønss, Erna Morena, Conrad Veidt, Gudrun Bruun Stephensen, Clementine Plessner","Dr Eigil Borne is engaged to Hélène, a girl who is madly in love with him. At Hélène's birthday celebration, Eigil invites her to a cabaret, where he meets his other love, Lily, a passionate, fiery and funny dancer.",6.4,308,,,,,4.0,6.0,https://m.media-amazon.com/images/M/MV5BY2ZhYTNkNGMtZWRlMC00YmM4LTg4M2MtMmFjN2U2NmFiMGZjXkEyXkFqcGdeQXVyNDMzNDQ4ODA@._V1_SX300.jpg
tt0011267,Headin' Home,Headin' Home,1920,1920-09-19,"Biography, Comedy, Drama",71,USA,English,Lawrence C. Windom,"Arthur 'Bugs' Baer, Earle Browne",Kessel & Baumann,"Babe Ruth, Ruth Taylor, William Sheer, Margaret Seddon, Frances Victory, James A. Marcus, Ralf Harolde, Charles Byer, George Halpin, William J. Gross, Walter Lawrence, Ann Brody, Ricca Allen, Sammy Blum, Ethel Kerwin","The ""true story"" of baseball great Babe Ruth; Ruth plays himself.",5.1,260,,,,,11.0,7.0,https://m.media-amazon.com/images/M/MV5BMjAyMDM1NDAyMV5BMl5BanBnXkFtZTcwNDU3NjI0MQ@@._V1_SX300.jpg
tt0011317,Humoresque,Humoresque,1920,1920-05-30,Drama,60,USA,,Frank Borzage,"Fannie Hurst, Frances Marion",Cosmopolitan Productions,"Gaston Glass, Vera Gordon, Alma Rubens, Dore Davidson, Bobby Connelly, Helen Connelly, Ann Wallack, Sidney Carlyle, Joseph Cooper, Maurice Levigne, Alfred Goldberg, Edward Stanton, Louis Stern, Maurice Peckre, Ruth Sabin","Young Leon Kanter dreams of being a great violinist. His parents scrape up the money for a violin and for lessons, and Leon rewards them by becoming a great player. But as an adult, Leon ...",6.2,135,,,,,3.0,3.0,https://m.media-amazon.com/images/M/MV5BODAwOTEwNzctNzNlYi00MmUzLWI3ZWQtYWU3ZGMwMDEyMWQwXkEyXkFqcGdeQXVyMjQ3MTQ1MTg@._V1_SX300.jpg
tt0011302,La giustizia del mare,L'homme du large,1920,1920-12-03,Drama,86,France,French,Marcel L'Herbier,"Marcel L'Herbier, Honoré de Balzac",Gaumont Série Pax,"Jaque Catelain, Roger Karl, Charles Boyer, Philippe Hériat, Marcelle Pradot, Claire Prélia, Claude Autant-Lara, Dimitri Dragomir, Suzanne Doris, Lili Samuel, Georges Forois, Pâquerette, Jeanne Bérangère, André Daven, Jane Dolys","Nolff, a tough Breton fisherman is happy: his wife has just given birth to a son, Michel. His only wish is to make him a fisherman like him. But when he becomes a man, Michel becomes a ...",6.9,187,,,,,3.0,3.0,https://m.media-amazon.com/images/M/MV5BY2ZiODA2MzItNDIyZS00MzUzLTlhNmEtZTliMjRlZDc3YTQ3XkEyXkFqcGdeQXVyMjQ3MTQ1MTg@._V1_SX300.jpg
tt0011344,L'uomo dal coltello a serramanico,The Jack-Knife Man,1920,1920-08-01,Drama,60,USA,English,King Vidor,"Ellis Parker Butler, William Parker",King W. Vidor Productions,"F.A. Turner, Harry Todd, Bobby Kelso, Willis Marks, Lillian Leighton, James Corrigan, Claire McDowell, Charles Arling, Florence Vidor, Irene Yeager, Carol Marshall, Anna Dodge",A lonely old riverboat man is left a child by a dying mother. The old man and the boy grow to love one another. The village snoop feels the child would be better off in an orphanage and the...,6.2,105,,,,,4.0,,https://m.media-amazon.com/images/M/MV5BYWZiYTMzYmQtZmU4ZC00MGI1LWI5ZDQtOWIxY2JmMTY0NzNjXkEyXkFqcGdeQXVyMTcyODY2NDQ@._V1_SX300.jpg
tt0011358,Just Pals,Just Pals,1920,1920-11-18,"Comedy, Drama, Western",50,USA,English,John Ford,"John McDermott, Paul Schofield",Fox Film Corporation,"Buck Jones, Helen Ferguson, Georgie Stone, Duke R. Lee, William Buckley, Eunice Murdock Moore, Bert Appling, Edwin B. Tilton, Slim Padgett, John B. Cooke",Small-town tramp befriends runaway boy.,6.6,332,,,,,4.0,3.0,https://m.media-amazon.com/images/M/MV5BMTQ1MTk1NDU4M15BMl5BanBnXkFtZTgwNTE4NDcwMjE@._V1_SX300.jpg
tt0011387,The Last of the Mohicans,The Last of the Mohicans,1920,1920-11-21,"Action, Adventure, Drama",73,USA,English,"Clarence Brown, Maurice Tourneur","James Fenimore Cooper, Robert Dillon",Maurice Tourneur Productions,"Wallace Beery, Barbara Bedford, Alan Roscoe, Lillian Hall, Henry Woodward, James Gordon, George Hackathorne, Nelson McDowell, Harry Lorraine, Theodore Lorch, Jack McDonald, Sydney Deane, Joseph Singleton","As Alice and Cora Munro attempt to find their father, a British officer in the French and Indian War, they are set upon by French soldiers and their cohorts, Huron tribesmen led by the evil...",6.7,1102,,,,,28.0,7.0,https://m.media-amazon.com/images/M/MV5BZmJkZDU2N2ItMGNiYy00MTBmLTliOTYtNDU5NTdmMjEyMDFmXkEyXkFqcGdeQXVyNzMwOTY2NTI@._V1_SX300.jpg
tt0011414,The Love Expert,The Love Expert,1920,1920-04-18,"Comedy, Romance",60,USA,,David Kirkland,"John Emerson, Anita Loos",Constance Talmadge Film Company,"Constance Talmadge, John Halliday, Arnold Lucy, Natalie Talmadge, Fannie Bourke, Nellie Parker Spaulding, Marion Sitgreave, James Spottswood, David Kirkland, Edward Keppler, Ned Sparks","A self-appointed ""love expert"" tries to play cupid with uneven results.",4.9,142,,,,,5.0,1.0,https://m.media-amazon.com/images/M/MV5BNDY4YWQ3ZDctZDU0MC00ZDQ4LTg4ZGMtNGY1MDY5MGFiZDQ0XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg
tt0011415,The Love Flower,The Love Flower,1920,1920-08-22,Drama,70,USA,English,D.W. Griffith,"D.W. Griffith, Ralph Stock",D.W. Griffith Productions,"Carol Dempster, Richard Barthelmess, George MacQuarrie, Anders Randolf, Florence Short, Crauford Kent, Adolph Lestina, William James, Jack Manning","A man murders his wife's lovers, escapes with his daughter to the South Pacific. A detective pursues him, joined by a young man who eventually falls in love with the daughter.",5.9,105,$ 300000,,,,11.0,2.0,https://m.media-amazon.com/images/M/MV5BMTk4MjU1MTY4M15BMl5BanBnXkFtZTgwOTYzNjQ5NjE@._V1_SX300.jpg
tt0011439,Il segno di Zorro,The Mark of Zorro,1920,1922-06-23,"Adventure, Romance, Western",79,USA,,Fred Niblo,Johnston McCulley,Douglas Fairbanks Pictures,"Marguerite De La Motte, Robert McKim, Noah Beery, Charles Hill Mailes, Claire McDowell, Snitz Edwards, Sidney De Gray, George Periolat, Walt Whitman, Tote Du Crow, Douglas Fairbanks","A seemingly idiotic fop is really the courageous vigilante Zorro, who seeks to protect the oppressed.",7.1,2145,,,,,37.0,23.0,https://m.media-amazon.com/images/M/MV5BNTliMzlmYmUtYWRmYi00YzJjLWEwZDctZjgxMjFmMmE4ZjRiXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_SX300.jpg
tt0011440,Markens grøde,Markens grøde,1921,1921-12-02,Drama,107,Norway,,Gunnar Sommerfeldt,"Knut Hamsun, Gunnar Sommerfeldt",Christiana Film,"Amund Rydland, Karen Poulsen, Ragna Wettergreen, Gunnar Sommerfeldt, Inge Sommerfeldt, Almar Bjoernefjell, Sigurd Berg Bruland, Siljusson av Terna, Sivert Eliassen, Ernst Vaumund, Rolf Christensen, Sigurd Eliasson, Fordel Johnsen, Sigurd Køvatn, Hans A. Meyer","After the Nobel prize winning Knut Hamsun-novel, with it's criticism of industrialization, urbanizing and loss of values. The farmer Isak makes a farm out of barren soil, together with Inger and their two sons. She kills the third.",6.6,195,NOK 250000,,$ 4272,,3.0,3.0,https://m.media-amazon.com/images/M/MV5BNWE4MDJhMjEtMmFiMC00ZDYzLTkzN2QtNzQzMmEyMTkwNmRjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTU5MDUxNjQ@._V1_SX300.jpg
tt0011513,Nomads of the North,Nomads of the North,1920,1920-09-26,Drama,109,USA,,David Hartford,"James Oliver Curwood, David Hartford",James Oliver Curwood Productions Inc.,"Lon Chaney, Lewis Stone, Melbourne MacDowell, Spottiswoode Aitken, Betty Blythe, Francis McDonald",A Canadian Mountie allows an innocent fugitive to escape with the women he loves.,5.7,189,,,,,11.0,3.0,https://m.media-amazon.com/images/M/MV5BZDgwNjkwZTgtNGZkZC00ODgzLTg0NTktMzkxN2EyYWY4MjRlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg
tt0011474,Un pulcino nella stoppa,The Mollycoddle,1920,1920-06-13,"Adventure, Comedy, Romance",86,USA,English,Victor Fleming,"Thomas J. Geraghty, Harold McGrath",Douglas Fairbanks Pictures,"Douglas Fairbanks, Ruth Renick, Wallace Beery, Paul Burns, Morris Hughes, George Stewart, Charles Stevens, Lewis Hippe, Betty Bouton, Adele Farrington, Albert MacQuarrie, Fredericka Hawks",An American who has lived much of his life outside the country returns to Arizona for the first time in years and encounters villainy.,6.5,129,,,,,5.0,6.0,https://m.media-amazon.com/images/M/MV5BZjM1YWM0MzEtYmMzNi00NzAzLTk1N2ItMWMxZGI3MWI4ZDc3XkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SX300.jpg
tt0011588,Pollyanna,Pollyanna,1920,1920-01-18,"Family, Comedy, Drama",58,USA,English,Paul Powell,"Eleanor H. Porter, Catherine Chisholm Cushing",Mary Pickford Company,"Mary Pickford, Wharton James, Katherine Griffith, Helen Jerome Eddy, George Berrell, Howard Ralston, William Courtleigh, Herbert Prior",An orphan's optimistic outlook brings a change to the ill-tempered town in which she resides to her aunt.,6.4,355,$ 300000,,,,15.0,2.0,https://m.media-amazon.com/images/M/MV5BNGFiYzZlYjUtMGU5NC00MmI4LWIzZDUtOWU0MjZjMTUyZjY4XkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SX300.jpg
tt0011647,The Round-Up,The Round-Up,1920,1920-10-10,"Comedy, Western",70,USA,English,George Melford,"Edmund Day, Tom Forman",Paramount Pictures,"Roscoe 'Fatty' Arbuckle, Mabel Julienne Scott, Irving Cummings, Tom Forman, Jean Acker, A. Edward Sutherland, Wallace Beery, Guy Oliver, Jane Wolfe, George Kuwa",An overweight sheriff does his best to assist a man accused of theft.,5.7,123,,,,,4.0,1.0,https://m.media-amazon.com/images/M/MV5BYTUyNDRiMjgtMjgxOC00MmFhLTljNzktMWU0M2FlNDAwNmEwXkEyXkFqcGdeQXVyMjYzMDY1NTg@._V1_SX300.jpg
tt0011623,The Restless Sex,The Restless Sex,1920,1920-09-12,Drama,70,USA,English,"Leon D'Usseau, Robert Z. Leonard","Robert W. Chambers, Frances Marion",Cosmopolitan Productions,"Marion Davies, Ralph Kellard, Carlyle Blackwell, Charles Lane, Corinne Barker, Stephen Carr, Vivienne Osborne, Etna Ross, Robert Vivian","A young woman is torn between two men, her childhood sweetheart and a handsome art student.",6.1,149,,,,,2.0,,https://m.media-amazon.com/images/M/MV5BOTE5ZDQ2YjAtMTIzZi00Y2M0LTgyMGMtNWJlN2M5YjA3NDg1L2ltYWdlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg
tt0011652,The Saphead,The Saphead,1920,1920-09-20,Comedy,77,USA,,"Herbert Blaché, Winchell Smith","Bronson Howard, Victor Mapes",Metro Pictures Corporation,"Edward Jobson, Beulah Booker, Edward Connelly, Edward Alexander, Irving Cummings, Odette Tyler, Carol Holloway, Jack Livingston, William H. Crane, Buster Keaton",The simple-minded son of a rich financier must find his own way in the world.,6.1,1402,,,,,22.0,17.0,https://m.media-amazon.com/images/M/MV5BZDNiODA3NzQtNTBmZS00NTM3LWJlOGMtMDg2NzFiNDU2M2M3XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg
tt0011679,Sex,Sex,1920,1920-09-14,Drama,87,USA,,Fred Niblo,C. Gardner Sullivan,J. Parker Read Jr. Productions,"Louise Glaum, Irving Cummings, Peggy Pearce, Myrtle Stedman, William Conklin",A broadway actress uses her sex appeal to ruin a marriage only to dump her lover for a richer prospect.,6.0,265,,,,,8.0,,https://m.media-amazon.com/images/M/MV5BMjMyNDk1MDg0MF5BMl5BanBnXkFtZTgwODA1NDIwMjE@._V1_SX300.jpg
tt0011716,Something to Think About,Something to Think About,1920,1920-10-17,Drama,78,USA,,Cecil B. DeMille,Jeanie Macpherson,Famous Players-Lasky Corporation,"Elliott Dexter, Gloria Swanson, Monte Blue, Theodore Roberts, Claire McDowell, Michael D. Moore, Julia Faye, Jim Mason, Tôgô Yamamoto, Theodore Kosloff","Wealthy cripple Markley finances the education of blacksmith's daughter Ruth. When she returns to their small town he asks to marry her, but she runs off with city worker Jim Dirk who is ...",5.2,575,$ 169330,,,,3.0,,https://m.media-amazon.com/images/M/MV5BNmU4ODRlZmItZmRhMS00NmU5LWEwNDktZWZjNjA1NGI4ODc1XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg
tt0011741,Suds,Suds,1920,1920-01-27,"Comedy, Drama, Romance",75,USA,English,John Francis Dillon,"Waldemar Young, Richard Bryce",Mary Pickford Company,"Mary Pickford, Albert Austin, Harold Goodwin, Rose Dione, Darwin Karr, Lavendor the Horse","A London laundress attempts to rise above her station in order to capture the love of a wealthy young man, thus missing out on the truer love of one of her own class.",6.3,210,,,$ 772155,,9.0,1.0,https://m.media-amazon.com/images/M/MV5BMmFjYTVmYmMtZTZmOC00MGJhLTlmYjctYTIwYmUwZmQ0MGZmXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
tt0011742,Sumurum,Sumurun,1920,1922,"Adventure, Drama, Romance",84,Germany,German,Ernst Lubitsch,"Friedrich Freksa, Hanns Kräly",Projektions-AG Union (PAGU),"Ernst Lubitsch, Pola Negri, Paul Wegener, Jenny Hasselqvist, Aud Egede-Nissen, Harry Liedtke, Carl Clewing, Margarete Kupfer, Jakob Tiedtke, Max Kronert, Paul Biensfeldt, Paul Graetz","The favorite slave girl of a tyrannical sheik falls in love with a cloth merchant. Meanwhile, a hunchback clown suffers unrequited love for a traveling dancer who wants to join the harem.",6.1,625,,,,,12.0,14.0,https://m.media-amazon.com/images/M/MV5BMTAyNjE2Nzg3NTZeQTJeQWpwZ15BbWU4MDI4NTcxNDIx._V1_SX300.jpg
tt0011753,Terror Island,Terror Island,1920,1920-04-01,Mystery,55,USA,English,James Cruze,"Arthur B. Reeve, John Grey",Paramount Pictures,"Harry Houdini, Jack Brammall, Lila Lee, Wilton Taylor, Eugene Pallette, Ed Brady, Frank Bonner, Taylor N. Duncan, F.A. Turner, Rosemary Theby","An inventor travels to the South Seas, where there is buried treasure belonging to a girl. The girl's father is being held captive by cannibals until she returns a pearl that belongs to one of their idols.",5.5,168,,,,,5.0,2.0,https://m.media-amazon.com/images/M/MV5BMzc2NjgwMTg3N15BMl5BanBnXkFtZTgwOTI4MzkwMDE@._V1_SX300.jpg
tt0011779,The Toll Gate,The Toll Gate,1920,1920-04-15,"Adventure, Drama, Western",73,USA,English,Lambert Hillyer,Lambert Hillyer,William S. Hart Productions,"William S. Hart, Anna Q. Nilsson, Joseph Singleton, Jack Richardson, Richard Headrick","After being betrayed to the law by one of his henchmen, a bandit leader seeks to avenge himself.",6.5,191,,,,,12.0,5.0,https://m.media-amazon.com/images/M/MV5BMjI2MTU0ODgxOF5BMl5BanBnXkFtZTgwMTE4NDcwMjE@._V1_SX300.jpg
tt0011870,Within Our Gates,Within Our Gates,1920,1920-01-12,"Drama, Romance",79,USA,,Oscar Micheaux,Oscar Micheaux,Micheaux Book & Film Company,"Evelyn Preer, Flo Clements, James D. Ruffin, Jack Chenault, William Smith, Charles D. Lucas, Bernice Ladd, Mrs. Evelyn, William Starks, Mattie Edwards, Ralph Johnson, E.G. Tatum, Grant Edwards, Grant Gorman, Leigh Whipper","Abandoned by her fiancé, an educated black woman with a shocking past dedicates herself to helping a near bankrupt school for impoverished black youths.",6.3,2465,,,,,21.0,13.0,https://m.media-amazon.com/images/M/MV5BYjcxMWFjNTgtNzAwOC00OTIwLWE1ZTAtOTI3YjI2YWZhODQxXkEyXkFqcGdeQXVyMDY4MzkyNw@@._V1_SX300.jpg
